"Date","Adobe","Amazon","AMD","Apple","CISCO","GE","Google","IBM","Intel","META","MSFT","NTFX","NVDIA","PLNTR","PayPal","Qual","SlsFrc","StarB","TESLA","Zoom"
2019-08-16,287.45,89.63,31.18,51.63,46.96,45.36,58.96,129.47,46.5,183.7,136.13,302.8,3.99,NA,106.16,73.28,143.89,96.52,14.66,92.53
2019-08-15,282.71,88.81,29.67,50.44,46.25,41.34,58.47,127.69,45.7,182.59,133.68,295.76,3.72,NA,104.95,71.16,142.13,95.53,14.38,90.64
2019-08-14,283.66,88.15,30.24,50.69,50.61,46.6,58.21,127.04,45.87,179.71,133.98,299.11,3.75,NA,103.27,70.88,139.72,94.92,14.64,92.65
2019-08-13,293.17,91.22,32.11,52.24,52.72,48.26,59.84,131.43,46.84,188.45,138.6,312.28,3.9,NA,106.04,72.18,143.88,96.63,15.67,95.45
2019-08-12,288.65,89.25,32.43,50.12,51.54,46.71,58.73,129.38,45.6,185.37,135.79,310.83,3.79,NA,102.72,69.8,140.72,94.91,15.27,92.16
2019-08-09,294.83,90.38,34.19,50.25,52.43,47.22,59.45,131.76,45.98,187.85,137.71,308.93,3.85,NA,104.82,71.5,143.37,96.3,15.67,94.2
2019-08-08,297.78,91.64,33.92,50.86,53.16,48.98,60.31,135.6,47.17,190.16,138.89,315.9,3.96,NA,106.79,71.26,143.82,96.27,15.89,95.77
2019-08-07,289.02,89.67,29.19,49.76,52.34,48.82,58.8,134.65,46.73,185.15,135.28,304.29,3.85,NA,106.63,69.4,141.64,95.22,15.56,92.45
2019-08-06,286.21,89.39,28.86,49.25,52.6,49.39,58.55,136.21,46.96,184.51,134.69,310.1,3.81,NA,105.03,68.17,142.8,95.34,15.38,90.43
2019-08-05,280.36,88.26,27.99,48.34,51.37,49.86,57.74,136.24,46.97,181.73,132.21,307.63,3.77,NA,103.6,68.8,142.82,93.7,15.22,89.69
2019-08-02,293.71,91.16,29.44,51.01,53.25,51.61,59.82,142.52,48.68,189.02,136.9,318.83,4.03,NA,107.09,71.15,145.7,95.51,15.62,93.66
2019-08-01,298.44,92.77,29.86,52.11,55.39,52.02,60.59,145.5,49.5,192.73,138.06,319.5,4.12,NA,110.8,71.2,150.81,95.38,15.59,95.1
2019-07-31,298.86,93.34,30.45,53.26,55.4,53.93,60.91,143.48,50.55,194.23,136.27,322.99,4.22,NA,110.4,73.16,154.5,94.69,16.11,95.51
2019-07-30,303.64,94.93,33.87,52.2,56.47,54.29,61.4,144.96,51.7,197.04,140.35,325.93,4.39,NA,112.04,74.81,156.96,96.65,16.15,95.49
2019-07-29,307.22,95.62,33.48,52.42,56.93,53.57,62.09,146.04,52.51,195.94,141.03,332.7,4.37,NA,111.45,74.97,156.21,98.02,15.72,96.47
2019-07-26,311.27,97.15,34.02,51.94,56.53,54.24,62.26,146.5,51.59,199.75,141.34,335.78,4.38,NA,115.49,75.22,159.97,99.11,15.2,102.2
2019-07-25,308.73,98.69,33.67,51.76,56.62,53.83,56.8,145.56,52.16,200.71,140.19,326.46,4.33,NA,115.12,75.35,159.35,90.98,15.25,97.11
2019-07-24,310.27,100.04,34.11,52.17,57.23,55.12,56.99,145.22,52.92,204.66,140.72,317.94,4.47,NA,121.3,75.87,159.75,90.65,17.66,95.94
2019-07-23,307.88,99.72,33.49,52.21,57.71,54.96,57.4,145.55,51.75,202.36,139.29,307.3,4.39,NA,120.22,74.12,156.25,90.11,17.34,97.39
2019-07-22,308.55,99.28,32.85,51.81,57.73,52.69,56.96,144.93,51.35,202.32,138.43,310.62,4.28,NA,118.69,75.95,157.7,90.92,17.05,96.67
2019-07-19,306.87,98.23,32.51,50.65,57.36,51.82,56.58,144.88,50.27,198.36,136.62,315.1,4.21,NA,118.63,75,156.75,90.3,17.21,93.38
2019-07-18,310.08,98.9,33,51.42,57.74,51.92,57.36,144.83,49.94,200.78,136.42,325.21,4.25,NA,119.87,74.37,157.98,91.5,16.9,95.19
2019-07-17,309.39,99.6,33.6,50.84,57.21,51.51,57.34,138.48,49.39,201.8,136.27,362.44,4.24,NA,118.81,75.76,158.24,90.25,16.99,99.73
2019-07-16,305.7,100.5,33.85,51.13,57.62,53.57,57.67,138.92,49.17,203.84,137.08,365.99,4.18,NA,119.71,75.67,157.13,90.08,16.83,97.1
2019-07-15,308.76,101.05,34.39,51.3,58.05,53,57.53,138.72,50.12,203.91,138.9,366.6,4.18,NA,120.9,75.43,159.65,90.16,16.9,99.8
2019-07-12,309.42,100.55,33.21,50.83,57.95,53.52,57.27,138.16,49.92,204.87,138.9,373.25,4.19,NA,120.12,74.9,158.08,89.77,16.34,93.3
2019-07-11,307.6,100.05,33.06,50.44,57.3,52.18,57.2,136.71,48.6,201.23,138.4,379.5,4.16,NA,120.65,73.71,158.9,89.07,15.91,91.4
2019-07-10,306.98,100.87,33.79,50.81,57.13,52.64,57.05,135.96,48.21,202.73,137.85,381,4,NA,119.64,74.36,156.27,88.38,15.93,92.72
2019-07-09,304.2,99.42,33.15,50.31,56.34,52.9,56.21,134.86,47.75,199.21,136.46,379.93,3.93,NA,118.37,76.55,153.95,87.23,15.34,90.93
2019-07-08,302.92,97.62,32.04,50.01,56.19,52.64,55.84,136.06,47.82,195.76,136.96,376.16,3.93,NA,116.95,76.63,152.81,87.44,15.36,90.76
2019-07-05,303.98,97.15,31.5,51.06,56.6,54.19,56.63,136.84,48.08,196.4,137.06,380.55,4.01,NA,117.16,76.66,154.58,87.79,15.54,91.88
2019-07-03,305.7,96.95,31.19,51.1,56.48,54.76,56.15,137,48.52,197.2,137.46,381.72,4.07,NA,117.68,76.63,155.59,87.79,15.66,90.45
2019-07-02,301.39,96.72,31.24,50.68,55.81,54.81,55.63,135.72,48.12,195,136.58,375.43,4.06,NA,116.17,77.01,154.12,85.51,14.97,85.13
2019-07-01,300.97,96.11,31.2,50.39,54.74,54.86,55,135.39,48.05,193,135.68,374.6,4.15,NA,115.03,77.52,154.06,84.55,15.14,86.86
2019-06-28,294.65,94.68,30.37,49.48,54.73,54.19,54.14,133.47,47.87,193,133.96,367.32,4.11,NA,114.46,76.07,151.73,83.83,14.9,88.79
2019-06-27,293.23,95.21,30.74,49.94,55.73,53.67,53.83,134.07,47.46,189.5,134.15,370.02,4.08,NA,113.67,75.43,150.69,83.56,14.86,90.27
2019-06-26,288.72,94.89,29.92,49.95,56.6,53,54.02,134.07,48.19,187.66,133.93,362.2,3.98,NA,114.15,74.95,149.04,83.38,14.62,86.33
2019-06-25,287.97,93.91,28.86,48.89,56.08,52.75,54.38,133.92,46.85,188.84,133.43,360.3,3.79,NA,114.44,72.55,149.34,84.25,14.65,85.03
2019-06-24,299.87,95.7,29.26,49.65,57.18,53.05,55.84,134.88,47.63,192.6,137.78,371.04,3.82,NA,116.5,73.16,152.56,83.65,14.91,89.41
2019-06-21,299.33,95.57,29.1,49.7,57.03,54.09,56.27,134.73,47.46,191.14,136.97,369.21,3.79,NA,116.21,72.72,156.84,83.82,14.79,100.47
2019-06-20,302.11,95.91,30.01,49.87,57.41,54.86,55.66,134.39,47.19,189.53,136.95,365.21,3.85,NA,118.79,72.74,157.2,84.69,14.64,102.3
2019-06-19,291.21,95.44,30.5,49.47,56.13,53.36,55.23,132.68,47.07,187.48,135.69,363.52,3.83,NA,117.14,71.8,154.14,83.81,15.1,102.39
2019-06-18,276.78,95.07,30.45,49.61,56.05,53.78,55.26,132,47.37,188.47,135.16,357.12,3.82,NA,115.98,71.96,150.59,82.92,14.98,99.64
2019-06-17,275.6,94.3,29.2,48.47,55.4,51.87,54.69,130.62,46.13,189.01,132.85,350.62,3.63,NA,117.16,69.11,150.29,83.02,15,98.11
2019-06-14,274.28,93.48,30.36,48.19,54.75,52.8,54.32,130.81,46.19,181.33,132.45,339.73,3.62,NA,116.17,68.72,150.01,84.24,14.33,100.29
2019-06-13,276.3,93.52,31.39,48.54,56.17,53.21,54.55,131.4,46.7,177.47,132.32,343.43,3.71,NA,115.72,69.93,151.34,83.35,14.26,100.95
2019-06-12,276.84,92.77,32.18,48.55,55.86,53.05,53.96,130.54,46.32,175.04,131.49,345.56,3.66,NA,114.5,69.59,151.28,82.93,13.95,102.77
2019-06-11,275.99,93.19,32.41,48.7,57.11,52.23,54.05,131.59,46.85,178.1,132.1,351.27,3.77,NA,114.6,71.24,150.15,82.37,14.47,94.87
2019-06-10,280.34,93.03,33.23,48.15,56.42,51.87,54.14,130.42,46.8,174.82,132.6,352.01,3.71,NA,115.62,70.54,152.79,81.93,14.19,102
2019-06-07,278.16,90.2,32.41,47.54,55.93,51.51,53.42,129.03,46.03,173.35,131.4,360.87,3.64,NA,114.02,68.69,161.27,82.48,13.63,94.05
2019-06-06,274.8,87.72,31.82,46.31,55.1,51.2,52.39,127.98,45.1,168.33,127.82,357.13,3.59,NA,111.78,67.59,159.31,81.4,13.73,79.43
2019-06-05,272.86,86.93,29.5,45.64,54.75,51.04,52.23,127.27,44.55,168.17,125.83,355.73,3.53,NA,110.77,67.02,158.44,79.96,13.11,78.04
2019-06-04,268.71,86.48,29.57,44.91,53.23,51.61,52.72,128.43,44.79,167.5,123.16,353.4,3.58,NA,108.73,68.45,150.81,78.52,12.91,78.74
2019-06-03,259.03,84.63,27.58,43.33,51.78,49.18,51.94,124.15,43.46,164.15,119.84,336.63,3.34,NA,105.52,66.66,145.1,76.22,11.93,75.9
2019-05-31,270.9,88.75,27.41,43.77,52.03,48.72,55.33,122.91,44.04,177.47,123.68,343.28,3.39,NA,109.75,66.82,151.41,76.06,12.34,79.73
2019-05-30,274.51,90.82,28.03,44.58,53.57,48.87,56.07,125.41,44.73,183.01,125.73,351.85,3.48,NA,111.41,66.59,155.66,76.17,12.55,80.42
2019-05-29,273.38,90.96,28.09,44.35,53.18,48.36,56,125.53,44.23,182.19,124.94,349.19,3.51,NA,110.08,65.76,152.89,75.28,12.66,75.77
2019-05-28,278.25,91.82,29.03,44.56,53.93,48.31,56.98,126.27,43.57,184.31,126.16,354.78,3.58,NA,111.74,65.37,155.19,75.7,12.58,77.77
2019-05-24,274.77,91.16,26.44,44.74,54.37,48.77,56.93,128.03,44.57,181.06,126.24,354.39,3.63,NA,109.85,66.21,154.51,76.15,12.71,76.25
2019-05-23,274.25,90.77,26.36,44.92,54.19,49.34,57.27,128.14,44.53,180.87,126.18,352.21,3.68,NA,109.9,68.26,153.71,76.41,13.03,78.76
2019-05-22,281.82,92.98,27.41,45.7,55.69,51.09,57.79,131.97,44,185.32,127.67,359.73,3.81,NA,112.47,69.31,157.64,77.25,12.85,82.43
2019-05-21,278.07,92.88,27.35,46.65,56.52,51.4,57.72,132.07,44.46,184.82,126.9,354.27,3.88,NA,112.43,77.75,155.78,77.53,13.67,85.44
2019-05-20,275.45,92.95,26.68,45.77,56.01,50.99,57.23,130.78,43.56,182.72,126.22,348.11,3.79,NA,112.15,76.62,155.98,76.66,13.69,84.67
2019-05-17,279.85,93.45,27.5,47.25,56.35,51.61,58.44,130.01,44.89,185.3,128.07,354.45,3.91,NA,112.8,81.5,154.57,78.91,14.07,89.98
2019-05-16,283.55,95.38,28.01,47.52,55.93,52.28,59.23,131.52,45.53,186.99,128.93,359.31,4,NA,113.87,82.81,158.48,78.9,15.22,83.4
2019-05-15,276.82,93.56,27.58,47.73,52.44,52.95,58.54,130.09,45.62,186.27,126.02,354.99,3.99,NA,111.5,86.26,155.06,77.76,15.46,79.76
2019-05-14,271.86,92.01,27.32,47.17,52.02,53.26,56.24,129.03,45.17,180.73,124.73,345.61,4.05,NA,109.09,86.13,158.07,77.06,15.49,73.14
2019-05-13,267.7,91.13,26.24,46.43,51.3,50.94,56.83,127.2,44.76,181.54,123.35,345.26,3.96,NA,106.83,83.89,153.15,76.68,15.13,72.54
2019-05-10,278.48,94.5,27.96,49.3,53.36,52.28,58.38,130.98,46.2,188.34,127.13,361.04,4.22,NA,110.41,85.84,159.94,78.42,15.97,79.63
2019-05-09,275.79,94.99,27.21,50.18,52.92,51.82,58.4,131,46.62,188.65,125.5,362.75,4.25,NA,109.73,83.78,156.31,77.9,16.13,75.21
2019-05-08,276.77,95.89,27.09,50.73,53.47,52.44,58.54,133.57,49.24,189.54,125.51,364.37,4.35,NA,109.07,84.54,156.86,78.05,16.32,77.68
2019-05-07,277.07,96.05,26.66,50.72,53.45,52.18,58.94,133.22,50.48,189.77,125.52,370.46,4.33,NA,108.95,85.2,156.9,77.96,16.47,73.33
2019-05-06,283.66,97.53,27.42,52.12,54.59,53.83,59.67,135.87,51.22,193.88,128.15,378.67,4.5,NA,110.85,88.25,162.5,78.06,17.02,78.24
2019-05-03,285.58,98.12,28.22,52.94,54.94,54.19,59.48,135.75,51.75,195.47,128.9,385.03,4.58,NA,111.96,89.29,163.34,78.05,17,79.18
2019-05-02,279.64,95.04,28.29,52.29,54.94,52.9,58.33,135.11,50.55,192.53,126.21,379.06,4.58,NA,109.7,87.14,161.83,77.47,16.27,75.5
2019-05-01,283.35,95.58,26.81,52.63,55.58,52.13,58.67,136.05,50.76,193.03,127.88,378.81,4.51,NA,110.94,86.37,162.15,77.52,15.6,72.76
2019-04-30,289.25,96.33,27.63,50.17,55.95,52.49,59.95,135.77,51.04,193.4,130.6,370.54,4.53,NA,112.77,86.13,165.35,77.68,15.91,72.47
2019-04-29,286.14,96.92,27.69,51.15,56.13,50.22,64.81,134.59,51.11,194.78,129.77,371.83,4.48,NA,112.44,87.25,165.36,76.91,16.1,68.17
2019-04-26,281.96,97.53,27.88,51.08,55.88,49.39,63.87,134.96,52.43,191.49,129.89,374.85,4.45,NA,110.56,86.64,165.96,77.45,15.68,66.22
2019-04-25,277.66,95.11,27.66,51.32,56.33,47.07,63.37,134.18,57.61,193.26,129.15,368.33,4.67,NA,110.22,85.07,163.09,77.11,16.51,65
2019-04-24,275.45,95.09,28.46,51.79,56.88,48.1,63,135.46,58.72,182.58,125.01,374.23,4.78,NA,107.22,86.83,159.56,76.39,17.24,63.2
2019-04-23,278.49,96.19,27.97,51.87,56.69,48.15,63.53,135.93,58.78,183.78,125.44,381.89,4.77,NA,106.9,86.72,161.23,75.99,17.59,69
2019-04-22,272.21,94.37,28.18,51.13,56.34,48.1,62.69,134.43,58.82,181.44,123.76,377.34,4.71,NA,106.81,81.97,158.76,75.4,17.52,65.7
2019-04-18,270.57,93.08,27.68,50.97,56.4,48.26,62.07,135.83,58.49,178.28,123.37,360.35,4.66,NA,107.36,79.89,155.99,76.06,18.22,62
2019-04-17,269.45,93.24,27.49,50.78,56.31,47.07,62.01,134.65,58.56,178.78,121.77,354.74,4.68,NA,108.81,79.08,155.34,75.12,18.08,NA
2019-04-16,271.43,93.15,27.93,49.81,56.95,47.17,61.6,140.48,56.71,178.87,120.77,359.46,4.71,NA,108.2,70.45,158.69,75.7,18.22,NA
2019-04-15,272.22,92.24,27.33,49.81,56.56,46.35,61.33,139.28,56.28,179.65,121.05,348.87,4.62,NA,108.14,57.18,160.09,76.16,17.76,NA
2019-04-12,271.86,92.15,27.85,49.72,56.29,46.45,61.14,139.72,56.42,179.1,120.95,351.14,4.75,NA,108.48,56.95,160.71,76.65,17.85,NA
2019-04-11,271.9,92.2,27.79,49.74,55.6,47.07,60.48,139.17,55.8,177.51,120.33,367.65,4.79,NA,106.46,55.9,160.73,75.87,17.89,NA
2019-04-10,271.58,92.37,27.83,50.16,55.82,47.27,60.32,138.43,55.75,177.82,120.19,363.92,4.8,NA,107.51,56.33,160.24,75.48,18.4,NA
2019-04-09,268.99,91.79,27.24,49.88,55.18,47.58,60.13,137.55,55.32,177.58,119.28,364.71,4.73,NA,106.93,57.44,156.97,75.12,18.15,NA
2019-04-08,268.81,92.49,28.53,50.03,55.49,48.98,60.41,138.79,55.68,174.93,119.93,361.41,4.79,NA,106.57,57.76,158.47,75.2,18.21,NA
2019-04-05,267.45,91.86,28.98,49.25,55.21,51.66,60.57,138.68,55.6,175.72,119.89,365.49,4.77,NA,105.73,57.99,158.56,75.03,18.33,NA
2019-04-04,267.89,90.94,29.09,48.92,55.14,51.76,60.97,138.2,55.92,176.02,119.36,367.88,4.71,NA,104.46,57.86,158.52,74.35,17.85,NA
2019-04-03,271.5,91.04,29.02,48.84,55.63,52.13,60.54,139.02,55.48,173.54,119.97,369.75,4.72,NA,104.69,57.68,162.62,74.33,19.45,NA
2019-04-02,271.35,90.7,26.75,48.51,55.29,52.85,60.28,138.41,54.36,174.2,119.19,367.72,4.58,NA,105.23,58.09,160.51,74.27,19.06,NA
2019-04-01,272.17,90.71,26.36,47.81,54.98,52.13,59.95,138.7,54.51,168.7,119.02,366.96,4.56,NA,105.55,57.81,161.18,73.96,19.28,NA
2019-03-29,266.49,89.04,25.52,47.49,53.99,51.56,58.84,136.57,53.7,166.69,117.94,356.56,4.49,NA,103.84,57.03,158.37,74.34,18.66,NA
2019-03-28,263.53,88.67,25.06,47.18,53.36,51.04,58.61,135.43,53.11,165.55,116.93,354.61,4.43,NA,103.86,56.55,155.18,73.96,18.57,NA
2019-03-27,262.34,88.29,24.89,47.12,53.14,51.4,58.9,134.77,53.16,165.87,116.77,353.37,4.41,NA,103.07,56.91,155.12,72.74,18.32,NA
2019-03-26,265.59,89.19,25.69,46.7,53.23,52.13,59.49,135.72,53.44,167.68,117.91,359.97,4.42,NA,103.15,58,159.4,72.96,17.85,NA
2019-03-25,262.27,88.71,25.97,47.19,52.73,50.99,59.87,134.71,52.78,166.29,117.66,366.23,4.34,NA,101.55,56.64,160.88,72.3,17.36,NA
2019-03-22,259.69,88.24,26.37,47.76,52.74,51.51,60.38,134.97,53.26,164.34,117.05,361.01,4.44,NA,101.27,56.82,161.5,71.96,17.64,NA
2019-03-21,264.18,90.96,27.89,48.77,53.94,53,61.81,136.9,54.64,166.08,120.22,377.87,4.6,NA,104.15,57.77,166.95,72.26,18.27,NA
2019-03-20,259.74,89.86,25.7,47.04,53.26,52.75,61.32,135.12,53.82,165.44,117.52,375.22,4.36,NA,102.31,57.16,163.51,71.63,18.24,NA
2019-03-19,260.42,88.09,26,46.63,53.31,52.59,60.12,135.98,54.17,161.57,117.65,358.78,4.39,NA,101.54,56.97,163.93,71.38,17.83,NA
2019-03-18,257.76,87.11,23.25,47.01,53.51,52.64,59.43,135.71,54.1,160.47,117.57,363.44,4.22,NA,100.27,56.83,161.95,70.84,17.97,NA
2019-03-15,257.09,85.62,23.29,46.53,53.2,51.4,59.52,134.96,54.33,165.98,115.91,361.46,4.25,NA,100.73,56.6,161.51,70.67,18.36,NA
2019-03-14,267.69,84.31,22.82,45.93,52.74,53.16,59.63,134.34,53.44,170.17,114.59,358.82,4.14,NA,99.03,55.4,160.67,70.74,19.33,NA
2019-03-13,264.38,84.54,23.38,45.43,52.59,51.71,59.95,134.11,54.37,173.37,114.5,361.21,4.22,NA,99.31,55.39,159.81,70.1,19.26,NA
2019-03-12,263.51,83.66,23.49,45.23,52.15,50.37,59.86,133.84,53.57,171.92,113.62,356.27,4.06,NA,97.5,54.84,158.28,70.05,18.89,NA
2019-03-11,260.96,83.53,22.96,44.73,51.92,51.09,58.96,133.29,53.35,172.07,112.83,358.86,4.03,NA,97.45,54.35,157.65,69.68,19.39,NA
2019-03-08,254.74,81.04,22.01,43.23,51.07,49.44,57.5,130.75,52.48,169.6,110.51,349.6,3.77,NA,95.69,53.53,155.06,69.36,18.94,NA
2019-03-07,255.46,81.3,22.08,43.13,51.29,48.77,57.54,131.02,52.6,169.13,110.39,352.6,3.73,NA,96.21,54.03,155.6,70.61,18.44,NA
2019-03-06,256.4,83.45,22.41,43.63,51.67,47.02,58.25,132.58,52.95,172.51,111.75,359.61,3.8,NA,96.46,54.8,156.79,71.27,18.42,NA
2019-03-05,257.38,84.62,23.5,43.88,51.3,51.04,58.46,133.46,53.68,171.26,111.7,354.3,3.91,NA,96.53,53.94,156.97,71.58,18.44,NA
2019-03-04,258.16,84.81,23.37,43.96,51.16,53.57,57.67,133.99,53.94,167.37,112.26,351.04,3.92,NA,96.57,53.78,158.5,70.95,19.02,NA
2019-03-01,264.01,83.59,23.68,43.74,51.41,53,57.43,134.73,53.3,162.28,112.53,357.32,3.91,NA,98.8,54.2,164.53,70.85,19.65,NA
2019-02-28,262.5,81.99,23.53,43.29,51.77,53.62,56.33,133.7,52.96,161.45,112.03,358.1,3.86,NA,98.07,53.39,163.65,70.26,21.33,NA
2019-02-27,262.9,82.05,23.48,43.72,51.59,56.15,56.14,134.7,53.24,162.81,112.17,362.87,3.89,NA,97.86,53.04,163.12,70.15,20.98,NA
2019-02-26,261.22,81.82,24.21,43.58,51.18,55.02,56.1,135.24,53.23,164.13,112.36,364.97,3.93,NA,96.59,53.03,163,71.14,19.86,NA
2019-02-25,258.62,81.65,24.71,43.56,50.79,55.66,55.87,134.98,53.1,164.62,111.59,363.91,3.97,NA,96.7,52.99,161.36,71.05,19.92,NA
2019-02-22,258.9,81.58,24.36,43.24,50.11,52.32,55.83,134.78,52.49,161.89,110.97,363.02,3.98,NA,95.98,53.12,161.31,71.3,19.65,NA
2019-02-21,257.76,80.97,23.92,42.77,49.41,51.6,55.21,133.42,51.41,160.04,109.41,356.97,3.89,NA,94.96,52.35,159.63,70.7,19.42,NA
2019-02-20,258.1,81.11,23.95,43.01,49.63,51.96,56.03,133.57,51.39,162.56,107.15,359.91,3.96,NA,94.73,52.45,158.54,70.39,20.17,NA
2019-02-19,257.81,81.38,23.95,42.73,49.65,52.11,56.33,134.25,51.4,162.29,108.17,361.92,3.92,NA,95.02,52.01,160.61,70.2,20.38,NA
2019-02-15,259.45,80.4,23.68,42.61,49.43,51.91,55.98,133.6,51.66,162.5,108.22,356.87,3.93,NA,94.91,51.98,159.05,70.71,20.53,NA
2019-02-14,260.14,81.13,23.13,42.7,48.4,51.65,56.46,132.1,50.81,163.95,106.9,359.07,3.86,NA,94.42,51.57,159.47,70.84,20.25,NA
2019-02-13,260.23,82,22.85,42.55,47.5,53.35,56.43,133.11,50.47,164.07,106.81,351.77,3.82,NA,94.01,51.59,160.4,70.51,20.54,NA
2019-02-12,261.37,81.9,22.82,42.72,47.89,51.34,56.38,131.68,50.01,165.04,106.89,359.97,3.78,NA,94.38,51.66,162.79,69.75,20.79,NA
2019-02-11,258.39,79.55,22.96,42.36,47.58,51.6,55.11,129.69,48.77,165.79,105.25,345.73,3.66,NA,92.69,50.83,159.91,69.99,20.86,NA
2019-02-08,257,79.41,23.05,42.6,47.19,50.47,55.12,129.42,48.84,167.33,105.67,347.57,3.7,NA,91.87,50.29,156.67,69.75,20.39,NA
2019-02-07,253.74,80.72,22.67,42.74,46.7,51.75,55.3,128.92,49.23,166.38,105.27,344.71,3.69,NA,90.85,50.55,154.93,69.14,20.5,NA
2019-02-06,254.35,82.01,23.26,43.56,47.48,53.86,56.14,131.95,49.9,170.49,106.03,352.19,3.83,NA,92.25,51.1,158.13,68.85,21.15,NA
2019-02-05,254.82,82.94,23.31,43.55,47.26,54.68,57.59,131.2,50.01,171.16,107.22,355.81,3.75,NA,92.27,50.73,158.99,69.34,21.42,NA
2019-02-04,254.74,81.67,24.13,42.81,47.35,52.52,57.07,130.85,49.22,169.25,105.74,351.34,3.73,NA,91.66,49.69,157.72,67.58,20.86,NA
2019-02-01,247.38,81.31,24.51,41.63,47.34,52.42,55.93,129.8,48.73,165.71,102.78,339.85,3.62,NA,90.01,49.61,155.87,68.11,20.81,NA
2019-01-31,247.82,85.94,24.41,41.61,47.29,52.27,56.29,130.11,47.12,166.69,104.43,339.5,3.59,NA,88.76,49.52,151.97,68.14,20.47,NA
2019-01-30,242.67,83.52,23.09,41.31,46.71,46.81,54.9,130.07,47.54,150.42,106.38,340.66,3.43,NA,92.42,50.17,149.16,68.15,20.58,NA
2019-01-29,238.27,79.69,19.25,38.67,45.96,45.78,53.5,130.02,46.54,144.19,102.94,328.9,3.29,NA,91.12,49.4,145.18,67.04,19.83,NA
2019-01-28,241.85,81.89,20.18,39.08,45.75,45.94,53.99,129.96,46.71,147.47,105.08,335.66,3.45,NA,92.3,50.64,147.33,66.9,19.76,NA
2019-01-25,244.95,83.53,21.93,39.44,46.13,47.12,55.08,129.67,47.04,149.01,107.17,338.05,4,NA,94.28,51.3,149.74,67.09,19.8,NA
2019-01-24,242.56,82.75,20.85,38.18,45.61,45.17,54.2,128.28,49.76,145.83,106.2,326.67,3.95,NA,92.2,50.81,146.87,64.74,19.43,NA
2019-01-23,245.14,82,19.8,38.48,45.46,44.91,54.22,128.63,47.94,144.3,106.71,321.99,3.73,NA,90.5,51.77,149.75,66.43,19.17,NA
2019-01-22,243.85,81.61,19.76,38.33,44.78,44.55,53.93,118.59,48.27,147.57,105.68,325.16,3.72,NA,89.94,54.29,148.95,65.39,19.93,NA
2019-01-18,247.51,84.81,20.77,39.21,45.03,46.61,55.37,119.85,49.19,150.04,107.71,339.1,3.92,NA,91.12,55.27,152.51,64.7,20.15,NA
2019-01-17,244.4,84.66,20.25,38.97,44.21,47.02,54.96,118.27,48.47,148.3,106.12,353.19,3.79,NA,90.4,54.77,149.82,64.28,23.15,NA
2019-01-16,241.95,84.19,19.73,38.74,43.96,46.2,54.48,117.72,48.13,147.54,105.38,351.39,3.72,NA,90.55,55.27,148.54,63.77,23.07,NA
2019-01-15,242.36,83.73,20.38,38.27,44.02,44.91,54.33,117.82,48.6,148.95,105.01,354.64,3.75,NA,91.6,55.73,149.19,64.08,22.96,NA
2019-01-14,234.56,80.86,20.23,37.5,43.21,45.78,52.58,116.53,48.35,145.39,102.05,332.94,3.76,NA,90.43,57.3,146.05,63.37,22.29,NA
2019-01-11,237.55,82.03,20.27,38.07,43.49,45.99,53.22,117.56,48.93,143.8,102.8,337.59,3.72,NA,90.65,57.5,147.55,63.73,23.15,NA
2019-01-10,237.77,82.81,19.74,38.45,43.24,45.99,53.94,117.88,48.56,144.2,103.6,324.66,3.63,NA,90.7,56.8,147.04,64.19,23,NA
2019-01-09,235.43,82.97,20.19,38.33,43.32,43.73,54.08,116.82,48.01,144.23,104.27,319.96,3.56,NA,89.55,56.61,145.99,63.88,22.57,NA
2019-01-08,232.68,82.83,20.75,37.69,43.56,44.04,54.27,115.98,47.74,142.53,102.8,320.27,3.5,NA,88.7,55.95,145.72,63.62,22.36,NA
2019-01-07,229.26,81.48,20.57,36.98,43.21,44.96,53.8,114.36,47.44,138.05,102.06,315.34,3.59,NA,86.93,56.44,142.22,63.57,22.33,NA
2019-01-04,226.19,78.77,19,37.07,42.92,42.34,53.9,113.55,47.22,137.95,101.93,297.57,3.4,NA,86.27,56.6,137.96,63.57,21.18,NA
2019-01-03,215.7,75.01,17.05,35.55,41.07,41.46,51.27,109.29,44.49,131.74,97.4,271.2,3.2,NA,82.09,55.7,130.4,61.53,20.02,NA
2019-01-02,224.57,76.96,18.83,39.48,42.95,41.41,52.73,111.51,47.08,135.68,101.12,267.66,3.41,NA,85.75,57.4,135.55,64.32,20.67,NA
2018-12-31,226.24,75.1,18.46,39.44,43.33,38.94,52.25,110.02,46.93,131.09,101.57,267.66,3.34,NA,84.09,56.91,136.97,64.4,22.19,NA
2018-12-28,223.13,73.9,17.82,39.06,42.77,38.63,52.33,109.4,46.75,133.2,100.39,256.08,3.34,NA,83.26,56.81,134.68,63.39,22.26,NA
2018-12-27,225.14,73.08,17.49,39.04,42.91,37.4,52.65,110.13,46.36,134.52,101.18,255.57,3.28,NA,84.31,56.09,135.2,63.2,21.08,NA
2018-12-26,222.95,73.55,17.9,39.29,42.47,38.02,52.39,107.82,46.19,134.18,100.56,253.67,3.33,NA,82.8,55.96,130.84,63.08,21.74,NA
2018-12-24,205.16,67.2,16.65,36.71,40.28,35.6,49.23,104.12,43.59,124.06,94.13,233.88,3.18,NA,77.06,53.65,121.33,60.56,19.69,NA
